receiveTime,cpm,cpmError
2015-11-03 21:33:33,1.8,0.6
2015-11-03 21:38:33,0.8,0.4
2015-11-03 21:43:34,2.0,0.632456
2015-11-03 21:48:34,2.4,0.69282
2015-11-03 21:53:35,2.6,0.72111
2015-11-03 21:58:35,1.8,0.6
2015-11-03 22:03:35,3.4,0.824621
2015-11-03 22:08:36,1.4,0.52915
2015-11-03 22:13:36,1.4,0.52915
2015-11-03 22:18:37,2.4,0.69282
2015-11-03 22:23:37,2.2,0.663325
2015-11-03 22:28:38,2.0,0.632456
2015-11-03 22:33:38,1.4,0.52915
2015-11-03 22:38:39,1.8,0.6
2015-11-03 22:43:39,1.6,0.565685
2015-11-03 22:48:39,2.0,0.632456
2015-11-03 22:53:40,3.0,0.774597
2015-11-03 22:58:40,1.8,0.6
2015-11-03 23:03:41,1.6,0.565685
2015-11-03 23:08:41,2.2,0.663325
2015-11-03 23:13:32,1.8,0.6
2015-11-03 23:18:32,1.6,0.565685
2015-11-03 23:23:33,1.8,0.6
2015-11-03 23:28:33,1.0,0.447214
2015-11-03 23:33:33,3.0,0.774597
2015-11-03 23:38:34,2.6,0.72111
2015-11-03 23:43:34,1.8,0.6
2015-11-03 23:48:35,1.4,0.52915
2015-11-03 23:53:35,2.0,0.632456
2015-11-03 23:58:36,2.6,0.72111
2015-11-04 00:03:36,3.0,0.774597
2015-11-04 00:08:36,2.2,0.663325
2015-11-04 00:13:37,1.4,0.52915
2015-11-04 00:18:37,2.4,0.69282
2015-11-04 00:23:38,2.4,0.69282
2015-11-04 00:28:38,1.6,0.565685
2015-11-04 00:33:39,2.4,0.69282
2015-11-04 00:38:39,2.4,0.69282
2015-11-04 00:43:39,1.8,0.6
2015-11-04 00:48:40,1.8,0.6
2015-11-04 00:53:40,1.6,0.565685
2015-11-04 00:58:41,2.4,0.69282
2015-11-04 01:03:41,2.8,0.748331
2015-11-04 01:08:32,2.8,0.748331
2015-11-04 01:13:32,2.4,0.69282
2015-11-04 01:18:33,2.6,0.72111
2015-11-04 01:23:33,1.6,0.565685
2015-11-04 01:28:33,1.2,0.489898
2015-11-04 01:33:34,1.6,0.565685
2015-11-04 01:38:34,2.4,0.69282
2015-11-04 01:43:35,2.4,0.69282
2015-11-04 01:48:35,1.8,0.6
2015-11-04 01:53:36,2.8,0.748331
2015-11-04 01:58:36,2.2,0.663325
2015-11-04 02:03:36,2.0,0.632456
2015-11-04 02:08:37,0.6,0.34641
2015-11-04 02:13:37,3.8,0.87178
2015-11-04 02:18:38,3.6,0.848528
2015-11-04 02:23:38,2.6,0.72111
2015-11-04 02:28:39,2.2,0.663325
2015-11-04 02:33:39,1.8,0.6
2015-11-04 02:38:40,2.0,0.632456
2015-11-04 02:43:40,1.6,0.565685
2015-11-04 02:48:40,2.0,0.632456
2015-11-04 02:53:41,2.0,0.632456
2015-11-04 02:58:41,2.2,0.663325
2015-11-04 03:03:32,1.6,0.565685
2015-11-04 03:08:32,3.0,0.774597
2015-11-04 03:13:33,3.0,0.774597
2015-11-04 03:18:33,2.8,0.748331
2015-11-04 03:23:33,2.8,0.748331
2015-11-04 03:28:34,2.2,0.663325
2015-11-04 03:33:34,1.2,0.489898
2015-11-04 03:38:35,3.4,0.824621
2015-11-04 03:43:35,1.8,0.6
2015-11-04 03:48:36,2.6,0.72111
2015-11-04 03:53:36,2.8,0.748331
2015-11-04 03:58:36,1.4,0.52915
2015-11-04 04:03:37,4.2,0.916515
2015-11-04 04:08:37,2.4,0.69282
2015-11-04 04:13:38,2.2,0.663325
2015-11-04 04:18:38,2.0,0.632456
2015-11-04 04:23:39,2.4,0.69282
2015-11-04 04:28:39,2.4,0.69282
2015-11-04 04:33:39,2.2,0.663325
2015-11-04 04:38:40,2.0,0.632456
2015-11-04 04:43:40,1.8,0.6
2015-11-04 04:48:41,1.8,0.6
2015-11-04 04:53:41,1.0,0.447214
2015-11-04 04:58:31,1.6,0.565685
2015-11-04 05:03:32,1.8,0.6
2015-11-04 05:08:32,2.6,0.72111
2015-11-04 05:13:33,1.2,0.489898
2015-11-04 05:18:33,1.6,0.565685
2015-11-04 05:23:34,2.0,0.632456
2015-11-04 05:28:34,1.2,0.489898
2015-11-04 05:33:34,2.4,0.69282
2015-11-04 05:38:35,1.2,0.489898
2015-11-04 05:43:35,2.2,0.663325
2015-11-04 05:48:36,1.2,0.489898
2015-11-04 05:53:36,1.0,0.447214
2015-11-04 05:58:37,1.4,0.52915
2015-11-04 06:03:37,1.8,0.6
2015-11-04 06:08:37,2.4,0.69282
2015-11-04 06:13:38,1.4,0.52915
2015-11-04 06:18:38,1.6,0.565685
2015-11-04 06:23:39,3.2,0.8
2015-11-04 06:28:39,2.0,0.632456
2015-11-04 06:33:40,2.6,0.72111
2015-11-04 06:38:40,2.8,0.748331
2015-11-04 06:43:40,1.0,0.447214
2015-11-04 06:48:41,2.6,0.72111
2015-11-04 06:53:41,2.2,0.663325
2015-11-04 06:58:32,1.0,0.447214
2015-11-04 07:03:32,1.2,0.489898
2015-11-04 07:08:32,1.6,0.565685
2015-11-04 07:13:33,2.6,0.72111
2015-11-04 07:18:33,2.2,0.663325
2015-11-04 07:23:34,2.2,0.663325
2015-11-04 07:28:34,1.0,0.447214
2015-11-04 07:33:35,2.4,0.69282
2015-11-04 07:38:35,2.4,0.69282
2015-11-04 07:43:35,1.4,0.52915
2015-11-04 07:48:36,2.4,0.69282
2015-11-04 07:53:36,2.6,0.72111
2015-11-04 07:58:37,3.6,0.848528
2015-11-04 08:03:37,2.4,0.69282
2015-11-04 08:08:38,2.4,0.69282
2015-11-04 08:13:38,2.0,0.632456
2015-11-04 08:18:38,2.4,0.69282
2015-11-04 08:23:39,3.0,0.774597
2015-11-04 08:28:39,2.2,0.663325
2015-11-04 08:33:40,1.4,0.52915
2015-11-04 08:38:40,3.4,0.824621
2015-11-04 08:43:41,3.2,0.8
2015-11-04 08:48:41,2.0,0.632456
2015-11-04 08:53:41,2.0,0.632456
2015-11-04 08:58:32,2.4,0.69282
2015-11-04 09:03:32,2.0,0.632456
2015-11-04 09:08:33,1.8,0.6
2015-11-04 09:13:33,2.4,0.69282
2015-11-04 09:18:34,2.2,0.663325
2015-11-04 09:23:34,2.4,0.69282
2015-11-04 09:28:35,2.8,0.748331
2015-11-04 09:33:35,2.0,0.632456
2015-11-04 09:38:36,2.4,0.69282
2015-11-04 09:43:36,2.6,0.72111
2015-11-04 09:48:36,1.6,0.565685
2015-11-04 09:53:37,2.2,0.663325
2015-11-04 09:58:37,1.8,0.6
2015-11-04 10:03:38,2.6,0.72111
2015-11-04 10:08:38,2.4,0.69282
2015-11-04 10:13:39,2.8,0.748331
2015-11-04 10:18:39,1.4,0.52915
2015-11-04 10:23:39,2.6,0.72111
2015-11-04 10:28:40,1.8,0.6
2015-11-04 10:33:41,1.6,0.565685
2015-11-04 10:38:41,2.6,0.72111
2015-11-04 10:43:41,2.2,0.663325
2015-11-04 10:48:32,1.8,0.6
2015-11-04 10:53:32,2.4,0.69282
2015-11-04 10:58:33,1.4,0.52915
2015-11-04 11:03:33,1.2,0.489898
2015-11-04 11:08:34,2.0,0.632456
2015-11-04 11:13:34,2.8,0.748331
2015-11-04 11:18:34,2.2,0.663325
2015-11-04 11:23:35,2.6,0.72111
2015-11-04 11:28:35,2.6,0.72111
2015-11-04 11:33:36,3.4,0.824621
2015-11-04 11:38:36,1.8,0.6
2015-11-04 11:43:37,1.6,0.565685
2015-11-04 11:48:37,1.2,0.489898
2015-11-04 11:53:37,2.4,0.69282
2015-11-04 11:58:38,1.8,0.6
2015-11-04 12:03:38,2.2,0.663325
2015-11-04 12:08:39,2.0,0.632456
2015-11-04 12:13:39,1.2,0.489898
2015-11-04 12:18:40,2.8,0.748331
2015-11-04 12:23:40,2.0,0.632456
2015-11-04 12:28:40,1.4,0.52915
2015-11-04 12:33:41,2.6,0.72111
2015-11-04 12:38:41,1.6,0.565685
2015-11-04 12:43:32,2.6,0.72111
2015-11-04 12:48:32,3.0,0.774597
2015-11-04 12:53:33,1.8,0.6
2015-11-04 12:58:33,3.0,0.774597
2015-11-04 13:03:33,1.8,0.6
2015-11-04 13:08:34,3.0,0.774597
2015-11-04 13:13:34,2.2,0.663325
2015-11-04 13:18:35,2.2,0.663325
2015-11-04 13:23:35,2.2,0.663325
2015-11-04 13:28:36,3.0,0.774597
2015-11-04 13:33:36,2.4,0.69282
2015-11-04 13:38:36,2.6,0.72111
2015-11-04 13:43:37,2.0,0.632456
2015-11-04 13:48:37,1.4,0.52915
2015-11-04 13:53:38,2.6,0.72111
2015-11-04 13:58:38,1.8,0.6
2015-11-04 14:03:39,2.6,0.72111
2015-11-04 14:08:39,2.2,0.663325
2015-11-04 14:13:40,1.6,0.565685
2015-11-04 14:18:40,2.8,0.748331
2015-11-04 14:23:40,2.0,0.632456
2015-11-04 14:28:41,2.4,0.69282
2015-11-04 14:33:41,0.8,0.4
2015-11-04 14:38:32,1.0,0.447214
2015-11-04 14:43:32,3.0,0.774597
2015-11-04 14:48:33,1.8,0.6
2015-11-04 14:53:33,2.8,0.748331
2015-11-04 14:58:34,2.6,0.72111
2015-11-04 15:03:34,2.0,0.632456
2015-11-04 15:08:34,1.6,0.565685
2015-11-04 15:13:35,2.0,0.632456
2015-11-04 15:18:35,0.6,0.34641
2015-11-04 15:23:36,1.6,0.565685
2015-11-04 15:28:36,2.4,0.69282
2015-11-04 15:33:36,1.4,0.52915
2015-11-04 15:38:37,4.0,0.894427
2015-11-04 15:43:37,2.0,0.632456
2015-11-04 15:48:38,3.2,0.8
2015-11-04 15:53:38,2.4,0.69282
2015-11-04 15:58:39,2.0,0.632456
2015-11-04 16:03:39,3.6,0.848528
2015-11-04 16:08:40,1.0,0.447214
2015-11-04 16:13:40,2.8,0.748331
2015-11-04 16:18:40,1.6,0.565685
2015-11-04 16:23:41,1.6,0.565685
2015-11-04 16:28:41,1.6,0.565685
2015-11-04 16:33:32,1.8,0.6
2015-11-04 16:38:32,1.6,0.565685
2015-11-04 16:43:33,2.4,0.69282
2015-11-04 16:48:33,3.2,0.8
2015-11-04 16:53:33,2.8,0.748331
2015-11-04 16:58:34,3.2,0.8
2015-11-04 17:03:34,1.8,0.6
2015-11-04 17:08:35,2.2,0.663325
2015-11-04 17:13:35,1.2,0.489898
2015-11-04 17:18:36,3.0,0.774597
2015-11-04 17:23:36,1.4,0.52915
2015-11-04 17:28:36,2.8,0.748331
2015-11-04 17:33:37,2.2,0.663325
2015-11-04 17:38:37,2.6,0.72111
2015-11-04 17:43:38,3.0,0.774597
2015-11-04 17:48:38,1.2,0.489898
2015-11-04 17:53:39,1.2,0.489898
2015-11-04 17:58:39,2.4,0.69282
2015-11-04 18:03:40,0.8,0.4
2015-11-04 18:08:40,2.8,0.748331
2015-11-04 18:13:40,2.2,0.663325
2015-11-04 18:18:41,1.6,0.565685
2015-11-04 18:23:41,2.4,0.69282
2015-11-04 18:28:32,2.4,0.69282
2015-11-04 18:33:32,2.4,0.69282
2015-11-04 18:38:33,2.0,0.632456
2015-11-04 18:43:33,0.6,0.34641
2015-11-04 18:48:33,3.0,0.774597
2015-11-04 18:53:34,3.4,0.824621
2015-11-04 18:58:34,1.4,0.52915
2015-11-04 19:03:35,2.0,0.632456
2015-11-04 19:08:35,2.0,0.632456
2015-11-04 19:13:36,1.8,0.6
2015-11-04 19:18:36,2.8,0.748331
2015-11-04 19:23:36,2.2,0.663325
2015-11-04 19:28:37,2.2,0.663325
