receiveTime,cpm,cpmError
2015-11-04 23:23:34,1.6,0.565685
2015-11-04 23:28:35,1.6,0.565685
2015-11-04 23:33:35,2.0,0.632456
2015-11-04 23:38:35,1.4,0.52915
2015-11-04 23:43:36,1.2,0.489898
2015-11-04 23:48:36,1.8,0.6
2015-11-04 23:53:37,1.8,0.6
2015-11-04 23:58:37,1.0,0.447214
2015-11-05 00:03:38,1.4,0.52915
2015-11-05 00:08:38,2.4,0.69282
2015-11-05 00:13:39,2.0,0.632456
2015-11-05 00:18:39,1.2,0.489898
2015-11-05 00:23:39,1.4,0.52915
2015-11-05 00:28:40,1.8,0.6
2015-11-05 00:33:40,1.4,0.52915
2015-11-05 00:38:41,0.6,0.34641
2015-11-05 00:43:41,1.6,0.565685
2015-11-05 00:48:42,2.0,0.632456
2015-11-05 00:53:42,2.2,0.663325
2015-11-05 00:58:43,0.8,0.4
2015-11-05 01:03:33,1.6,0.565685
2015-11-05 01:08:33,0.6,0.34641
2015-11-05 01:13:34,1.8,0.6
2015-11-05 01:18:34,2.6,0.72111
2015-11-05 01:23:35,2.4,0.69282
2015-11-05 01:28:35,0.8,0.4
2015-11-05 01:33:35,1.4,0.52915
2015-11-05 01:38:36,1.6,0.565685
2015-11-05 01:43:36,2.4,0.69282
2015-11-05 01:48:37,1.8,0.6
2015-11-05 01:53:37,1.8,0.6
2015-11-05 01:58:38,1.4,0.52915
2015-11-05 02:03:38,1.8,0.6
2015-11-05 02:08:39,2.0,0.632456
2015-11-05 02:13:39,1.6,0.565685
2015-11-05 02:18:40,1.6,0.565685
2015-11-05 02:23:40,1.6,0.565685
2015-11-05 02:28:40,0.8,0.4
2015-11-05 02:33:41,1.0,0.447214
2015-11-05 02:38:41,2.6,0.72111
2015-11-05 02:43:42,1.8,0.6
2015-11-05 02:48:42,2.6,0.72111
2015-11-05 02:53:43,1.4,0.52915
2015-11-05 02:58:33,1.8,0.6
2015-11-05 03:03:33,1.8,0.6
2015-11-05 03:08:35,1.8,0.6
2015-11-05 03:13:36,1.6,0.565685
2015-11-05 03:18:36,2.2,0.663325
2015-11-05 03:23:36,2.4,0.69282
2015-11-05 03:28:37,1.2,0.489898
2015-11-05 03:33:37,1.6,0.565685
2015-11-05 03:38:38,1.2,0.489898
2015-11-05 03:43:38,1.8,0.6
2015-11-05 03:48:39,1.6,0.565685
2015-11-05 03:53:39,1.0,0.447214
2015-11-05 03:58:39,1.6,0.565685
2015-11-05 04:03:40,1.6,0.565685
2015-11-05 04:08:40,1.8,0.6
2015-11-05 04:13:41,2.8,0.748331
2015-11-05 04:18:41,2.0,0.632456
2015-11-05 04:23:42,0.8,0.4
2015-11-05 04:28:42,2.4,0.69282
2015-11-05 04:33:42,1.2,0.489898
2015-11-05 04:38:33,1.8,0.6
2015-11-05 04:43:33,2.6,0.72111
2015-11-05 04:48:34,1.8,0.6
2015-11-05 04:53:34,1.4,0.52915
2015-11-05 04:58:35,1.0,0.447214
2015-11-05 05:03:35,1.4,0.52915
